way_id;change_type;category;attribute;value_old;value_new;name;highway;length_m;confidence;note;speed_kph_old;speed_kph_new;speed_delta
106630439;attr_changed;classification;highway;secondary;tertiary;Vyskočilova;tertiary;230.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
106630442;attr_changed;classification;highway;secondary;tertiary;Vyskočilova;tertiary;17.9;high;;;;
107430586;attr_changed;classification;highway;secondary_link;secondary;;secondary;21.3;high;;;;
108574836;attr_changed;classification;highway;primary;secondary;Patočkova;secondary;129.6;high;;;;
109248214;attr_changed;classification;highway;primary;secondary;Resslova;secondary;60.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
109248220;attr_changed;classification;highway;primary;secondary;Resslova;secondary;166.1;high;;;;
109248222;attr_changed;classification;highway;primary;secondary;Resslova;secondary;145.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
109248223;attr_changed;classification;highway;primary;secondary;Resslova;secondary;145.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
109939338;attr_changed;classification;highway;secondary;residential;Masarykovo nábřeží;residential;94.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
111767911;attr_changed;classification;highway;primary;secondary;V Botanice;secondary;126.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
111770906;attr_changed;classification;highway;primary;secondary;Resslova;secondary;330.7;high;;;;
111771386;attr_changed;classification;highway;primary;secondary;Ječná;secondary;120.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
111771389;attr_changed;classification;highway;primary;secondary;náměstí I. P. Pavlova;secondary;80.0;high;;;;
111868556;attr_changed;classification;highway;primary;secondary;Ječná;secondary;27.5;high;;;;
113479365;attr_changed;classification;highway;living_street|residential;living_street;Velká skála;living_street;79.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
114655788;attr_changed;classification;highway;secondary;residential;Zborovská;residential;124.0;high;;;;
115327085;attr_changed;classification;highway;primary;secondary;Hlávkův most|Wilsonova;secondary;483.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
115327095;attr_changed;classification;highway;primary;secondary;Bubenská|Hlávkův most;secondary;105.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
115590872;attr_changed;classification;highway;residential;residential|unclassified;K Nové Vsi|Prokopské údolí;residential|unclassified;1122.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
115784199;attr_changed;classification;highway;tertiary;residential;Mánesův most|náměstí Jana Palacha;residential;339.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
115927370;attr_changed;classification;highway;primary;secondary;5. května|Nuselský most|Sokolská;secondary;804.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
115927375;attr_changed;classification;highway;primary;secondary;5. května|Legerova|Nuselský most;secondary;740.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
116662512;attr_changed;classification;highway;tertiary;secondary;Rabakovská;secondary;142.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
116662516;attr_changed;classification;highway;tertiary;secondary|tertiary;Přetlucká;secondary|tertiary;155.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
116720320;attr_changed;classification;highway;primary;secondary;Milady Horákové;secondary;380.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
116762850;attr_changed;classification;highway;tertiary;tertiary_link;;tertiary_link;7.0;high;;;;
116762852;attr_changed;classification;highway;secondary;tertiary;Michelská;tertiary;218.4;high;;;;
116762854;attr_changed;classification;highway;secondary;tertiary;Vídeňská;tertiary;23.0;high;;;;
116764552;attr_changed;classification;highway;primary;primary_link;Čuprova;primary_link;5.5;high;;;;
116999346;attr_changed;classification;highway;primary;primary_link;Čuprova;primary_link;24.4;high;;;;
117373498;attr_changed;classification;highway;primary;secondary;Milady Horákové;secondary;333.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
117373500;attr_changed;classification;highway;primary;secondary;Milady Horákové;secondary;260.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
117373501;attr_changed;classification;highway;primary;secondary;Milady Horákové;secondary;145.5;high;;;;
117373502;attr_changed;classification;highway;primary;secondary;Milady Horákové;secondary;260.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
118174013;attr_changed;classification;highway;secondary;residential;Křižovnická;residential;141.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
118243397;attr_changed;classification;highway;primary_link;secondary_link;Kongresová;secondary_link;97.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
118317653;attr_changed;classification;highway;secondary;secondary|tertiary;Otakarova|Vršovická;secondary|tertiary;155.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
118387907;attr_changed;classification;highway;secondary;primary;Čuprova;primary;63.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
118387910;attr_changed;classification;highway;secondary;primary;Vosmíkových;primary;128.0;high;;;;
119092378;attr_changed;classification;highway;secondary;residential;17. listopadu;residential;111.5;high;;;;
120700944;attr_changed;classification;highway;primary;trunk_link;;trunk_link;380.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121243359;attr_changed;classification;highway;primary;secondary;Bubenská;secondary;121.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121243360;attr_changed;classification;highway;primary;secondary;Ječná;secondary;57.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121243364;attr_changed;classification;highway;primary;secondary;Wilsonova;secondary;588.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121243367;attr_changed;classification;highway;primary;secondary;5. května|Nuselský most|Sokolská;secondary;804.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121243373;attr_changed;classification;highway;primary;secondary;nábřeží Kapitána Jaroše;secondary;436.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121243376;attr_changed;classification;highway;primary_link;secondary_link;;secondary_link;222.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121243378;attr_changed;classification;highway;primary;secondary;Wilsonova;secondary;369.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121243381;attr_changed;classification;highway;primary_link;secondary_link;;secondary_link;46.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121243383;attr_changed;classification;highway;primary_link;secondary_link;;secondary_link;222.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121243387;attr_changed;classification;highway;primary;secondary;Wilsonova;secondary;110.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121243388;attr_changed;classification;highway;primary;secondary;Wilsonova;secondary;359.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121249690;attr_changed;classification;highway;primary;secondary;Sokolská;secondary;108.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121249691;attr_changed;classification;highway;primary;secondary;Wilsonova;secondary;343.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121249692;attr_changed;classification;highway;primary;secondary;5. května|Legerova|Nuselský most;secondary;740.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121249693;attr_changed;classification;highway;primary_link;secondary_link;;secondary_link;193.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121249695;attr_changed;classification;highway;primary_link;secondary_link;;secondary_link;272.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
121249697;attr_changed;classification;highway;primary;secondary;5. května;secondary;157.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
122066142;attr_changed;classification;highway;trunk;motorway|trunk;Novopacká;motorway|trunk;276.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
123395653;attr_changed;classification;highway;tertiary;secondary;U Tvrze;secondary;104.2;high;;;;
124531430;attr_changed;classification;highway;trunk;trunk|trunk_link;Jižní spojka;trunk|trunk_link;1643.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
124531431;attr_changed;classification;highway;trunk;trunk|trunk_link;Jižní spojka;trunk|trunk_link;1643.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
124531435;attr_changed;classification;highway;trunk;trunk|trunk_link;Jižní spojka;trunk|trunk_link;1643.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
124531437;attr_changed;classification;highway;trunk;trunk|trunk_link;Jižní spojka;trunk|trunk_link;1643.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
126241542;attr_changed;classification;highway;tertiary;residential;Opletalova;residential;149.8;high;;;;
127711591;attr_changed;classification;highway;secondary;residential;Smetanovo nábřeží;residential;230.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128351993;attr_changed;classification;highway;secondary;tertiary;Vinohradská;tertiary;241.9;high;;;;
128356307;attr_changed;classification;highway;secondary;residential;Křižovnická;residential;141.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128493079;attr_changed;classification;highway;secondary;tertiary;Vinohradská;tertiary;146.3;high;;;;
128493080;attr_changed;classification;highway;secondary;tertiary;Vinohradská;tertiary;96.4;high;;;;
128494845;attr_changed;classification;highway;tertiary;residential;Politických vězňů;residential;101.1;high;;;;
128524450;attr_changed;classification;highway;secondary;residential;Újezd;residential;11.7;high;;;;
128553055;attr_changed;classification;highway;secondary;primary;Davídkova;primary;191.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128553074;attr_changed;classification;highway;primary;secondary;Sokolovská;secondary;371.9;high;;;;
128553075;attr_changed;classification;highway;primary;secondary;Sokolovská;secondary;11.3;high;;;;
128553081;attr_changed;classification;highway;secondary;primary;Vosmíkových;primary;142.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128619067;attr_changed;classification;highway;secondary;tertiary;Na Slupi;tertiary;20.7;high;;;;
128635481;attr_changed;classification;highway;primary;secondary;K Barrandovu;secondary;745.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128635486;attr_changed;classification;highway;residential;unclassified;K Dalejím|Prokopské údolí;unclassified;1282.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128721101;attr_changed;classification;highway;secondary;tertiary;nábřeží Edvarda Beneše|Štefánikův most;tertiary;310.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128722527;attr_changed;classification;highway;primary;secondary;Rohanské nábřeží;secondary;228.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128722528;attr_changed;classification;highway;primary;secondary;Rohanské nábřeží;secondary;237.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128722529;attr_changed;classification;highway;primary;secondary;Rohanské nábřeží;secondary;169.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128722531;attr_changed;classification;highway;primary;secondary;Rohanské nábřeží;secondary;174.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128722532;attr_changed;classification;highway;primary;secondary;Rohanské nábřeží;secondary;242.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128722533;attr_changed;classification;highway;primary;secondary;Rohanské nábřeží;secondary;394.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128722534;attr_changed;classification;highway;primary;secondary;Rohanské nábřeží;secondary;246.6;high;;;;
128722535;attr_changed;classification;highway;primary;secondary;Rohanské nábřeží;secondary;568.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128722536;attr_changed;classification;highway;primary;secondary;Rohanské nábřeží;secondary;569.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
128732492;attr_changed;classification;highway;secondary;residential;Janáčkovo nábřeží;residential;141.0;high;;;;
128732494;attr_changed;classification;highway;secondary;residential;Nábřežní;residential;447.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;;
129096024;attr_changed;classification;highway;residential;living_street;Blešnovská;living_street;241.8;high;;;;
129128768;attr_changed;classification;highway;tertiary_link;secondary_link;;secondary_link;44.6;high;;;;
129128779;attr_changed;classification;highway;tertiary_link;secondary_link;;secondary_link;52.4;high;;;;
